type	all_kegg_gene_names	gene_definition	refseq_id	ensembl_id	kegg_paths_id	kegg_paths_name
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa00565	Ether lipid metabolism
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa00590	Arachidonic acid metabolism
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa00591	Linoleic acid metabolism
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa00592	alpha-Linolenic acid metabolism
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa01100	Metabolic pathways
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa04014	Ras signaling pathway
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa04972	Pancreatic secretion
CDS	(RefSeq) phospholipase A2 group X		8399	ENSG00000069764	hsa04975	Fat digestion and absorption
CDS	(RefSeq) MPV17 mitochondrial inner membrane protein like		255027	ENSG00000156968	hsa04146	Peroxisome
CDS	(RefSeq) myosin heavy chain 11		4629	ENSG00000133392	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) myosin heavy chain 11		4629	ENSG00000133392	hsa04530	Tight junction
CDS	(RefSeq) myosin heavy chain 11		4629	ENSG00000133392	hsa04810	Regulation of actin cytoskeleton
CDS	(RefSeq) myosin heavy chain 11		4629	ENSG00000133392	hsa04814	Motor proteins
CDS	(RefSeq) myosin heavy chain 11		4629	ENSG00000133392	hsa05130	Pathogenic Escherichia coli infection
CDS	(RefSeq) ATP binding cassette subfamily C member 1		4363	ENSG00000103222	hsa01523	Antifolate resistance
CDS	(RefSeq) ATP binding cassette subfamily C member 1		4363	ENSG00000103222	hsa02010	ABC transporters
CDS	(RefSeq) ATP binding cassette subfamily C member 1		4363	ENSG00000103222	hsa04071	Sphingolipid signaling pathway
CDS	(RefSeq) ATP binding cassette subfamily C member 1		4363	ENSG00000103222	hsa04977	Vitamin digestion and absorption
CDS	(RefSeq) ATP binding cassette subfamily C member 1		4363	ENSG00000103222	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) ATP binding cassette subfamily C member 6		368	ENSG00000091262	hsa02010	ABC transporters
CDS	(RefSeq) xylosyltransferase 1		64131	ENSG00000103489	hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
CDS	(RefSeq) xylosyltransferase 1		64131	ENSG00000103489	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
CDS	(RefSeq) xylosyltransferase 1		64131	ENSG00000103489	hsa01100	Metabolic pathways
CDS	(RefSeq) ribosomal protein S15a		6210	ENSG00000134419	hsa03010	Ribosome
CDS	(RefSeq) ribosomal protein S15a		6210	ENSG00000134419	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) SMG1 nonsense mediated mRNA decay associated PI3K related kinase		23049	ENSG00000157106	hsa03015	mRNA surveillance pathway
CDS	(RefSeq) coenzyme Q7, hydroxylase		10229	ENSG00000167186	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
CDS	(RefSeq) coenzyme Q7, hydroxylase		10229	ENSG00000167186	hsa01100	Metabolic pathways
CDS	(RefSeq) coenzyme Q7, hydroxylase		10229	ENSG00000167186	hsa01240	Biosynthesis of cofactors
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 5		54988	ENSG00000183549	hsa00650	Butanoate metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 5		54988	ENSG00000183549	hsa01100	Metabolic pathways
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 2A		123876	ENSG00000183747	hsa00650	Butanoate metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 2A		123876	ENSG00000183747	hsa01100	Metabolic pathways
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 2B		348158	ENSG00000066813	hsa00650	Butanoate metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 2B		348158	ENSG00000066813	hsa01100	Metabolic pathways
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 1		116285	ENSG00000166743	hsa00650	Butanoate metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 1		116285	ENSG00000166743	hsa00785	Lipoic acid metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 1		116285	ENSG00000166743	hsa01100	Metabolic pathways
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 3		6296	ENSG00000005187	hsa00650	Butanoate metabolism
CDS	(RefSeq) acyl-CoA synthetase medium chain family member 3		6296	ENSG00000005187	hsa01100	Metabolic pathways
CDS	(RefSeq) RNA exonuclease 5		81691	ENSG00000005189	hsa03008	Ribosome biogenesis in eukaryotes
CDS	(RefSeq) dynein axonemal heavy chain 3		55567	ENSG00000158486	hsa04814	Motor proteins
CDS	(RefSeq) dynein axonemal heavy chain 3		55567	ENSG00000158486	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) dynein axonemal heavy chain 3		55567	ENSG00000158486	hsa05016	Huntington disease
CDS	(RefSeq) dynein axonemal heavy chain 3		55567	ENSG00000158486	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa01100	Metabolic pathways
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa04260	Cardiac muscle contraction
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa04714	Thermogenesis
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa04932	Non-alcoholic fatty liver disease
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05010	Alzheimer disease
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05012	Parkinson disease
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05016	Huntington disease
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05020	Prion disease
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) ubiquinol-cytochrome c reductase core protein 2		7385	ENSG00000140740	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) modulator of smoothened		730094	ENSG00000185716	hsa04340	Hedgehog signaling pathway
CDS	(RefSeq) eukaryotic elongation factor 2 kinase		29904	ENSG00000103319	hsa04152	AMPK signaling pathway
CDS	(RefSeq) eukaryotic elongation factor 2 kinase		29904	ENSG00000103319	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) RNA polymerase III subunit E		55718	ENSG00000058600	hsa03020	RNA polymerase
CDS	(RefSeq) RNA polymerase III subunit E		55718	ENSG00000058600	hsa04623	Cytosolic DNA-sensing pathway
CDS	(RefSeq) heparan sulfate-glucosamine 3-sulfotransferase 2		9956	ENSG00000122254	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
CDS	(RefSeq) sodium channel epithelial 1 subunit gamma		6340	ENSG00000166828	hsa04742	Taste transduction
CDS	(RefSeq) sodium channel epithelial 1 subunit gamma		6340	ENSG00000166828	hsa04960	Aldosterone-regulated sodium reabsorption
CDS	(RefSeq) sodium channel epithelial 1 subunit beta		6338	ENSG00000168447	hsa04742	Taste transduction
CDS	(RefSeq) sodium channel epithelial 1 subunit beta		6338	ENSG00000168447	hsa04960	Aldosterone-regulated sodium reabsorption
CDS	(RefSeq) golgi associated, gamma adaptin ear containing, ARF binding protein 2		23062	ENSG00000103365	hsa04142	Lysosome
CDS	(RefSeq) glutamyl-tRNA synthetase 2, mitochondrial		124454	ENSG00000103356	hsa00860	Porphyrin metabolism
CDS	(RefSeq) glutamyl-tRNA synthetase 2, mitochondrial		124454	ENSG00000103356	hsa00970	Aminoacyl-tRNA biosynthesis
CDS	(RefSeq) glutamyl-tRNA synthetase 2, mitochondrial		124454	ENSG00000103356	hsa01100	Metabolic pathways
CDS	(RefSeq) glutamyl-tRNA synthetase 2, mitochondrial		124454	ENSG00000103356	hsa01240	Biosynthesis of cofactors
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa01100	Metabolic pathways
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa04714	Thermogenesis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa04723	Retrograde endocannabinoid signaling
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa04932	Non-alcoholic fatty liver disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05010	Alzheimer disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05012	Parkinson disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05016	Huntington disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05020	Prion disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) NADH:ubiquinone oxidoreductase subunit AB1		4706	ENSG00000004779	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) partner and localizer of BRCA2		79728	ENSG00000083093	hsa03440	Homologous recombination
CDS	(RefSeq) partner and localizer of BRCA2		79728	ENSG00000083093	hsa03460	Fanconi anemia pathway
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa04814	Motor proteins
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa04962	Vasopressin-regulated water reabsorption
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa05016	Huntington disease
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) dynactin subunit 5		84516	ENSG00000166847	hsa05132	Salmonella infection
CDS	(RefSeq) polo like kinase 1		5347	ENSG00000166851	hsa04068	FoxO signaling pathway
CDS	(RefSeq) polo like kinase 1		5347	ENSG00000166851	hsa04110	Cell cycle
CDS	(RefSeq) polo like kinase 1		5347	ENSG00000166851	hsa04114	Oocyte meiosis
CDS	(RefSeq) polo like kinase 1		5347	ENSG00000166851	hsa04914	Progesterone-mediated oocyte maturation
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa01521	EGFR tyrosine kinase inhibitor resistance
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04010	MAPK signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04012	ErbB signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04014	Ras signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04015	Rap1 signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04020	Calcium signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04062	Chemokine signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04064	NF-kappa B signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04066	HIF-1 signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04070	Phosphatidylinositol signaling system
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04071	Sphingolipid signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04150	mTOR signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04270	Vascular smooth muscle contraction
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04310	Wnt signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04370	VEGF signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04510	Focal adhesion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04540	Gap junction
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04613	Neutrophil extracellular trap formation
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04650	Natural killer cell mediated cytotoxicity
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04662	B cell receptor signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04666	Fc gamma R-mediated phagocytosis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04670	Leukocyte transendothelial migration
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04713	Circadian entrainment
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04720	Long-term potentiation
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04723	Retrograde endocannabinoid signaling
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04724	Glutamatergic synapse
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04725	Cholinergic synapse
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04726	Serotonergic synapse
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04727	GABAergic synapse
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04728	Dopaminergic synapse
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04730	Long-term depression
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04750	Inflammatory mediator regulation of TRP channels
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04911	Insulin secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04912	GnRH signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04916	Melanogenesis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04918	Thyroid hormone synthesis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04919	Thyroid hormone signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04925	Aldosterone synthesis and secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04928	Parathyroid hormone synthesis, secretion and action
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04929	GnRH secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04931	Insulin resistance
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04933	AGE-RAGE signaling pathway in diabetic complications
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04935	Growth hormone synthesis, secretion and action
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04960	Aldosterone-regulated sodium reabsorption
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04961	Endocrine and other factor-regulated calcium reabsorption
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04970	Salivary secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04971	Gastric acid secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04972	Pancreatic secretion
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa04973	Carbohydrate digestion and absorption
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05017	Spinocerebellar ataxia
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05031	Amphetamine addiction
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05032	Morphine addiction
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05140	Leishmaniasis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05143	African trypanosomiasis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05146	Amoebiasis
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05161	Hepatitis B
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05163	Human cytomegalovirus infection
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05164	Influenza A
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05170	Human immunodeficiency virus 1 infection
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05171	Coronavirus disease - COVID-19
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05200	Pathways in cancer
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05214	Glioma
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05223	Non-small cell lung cancer
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) protein kinase C beta		5579	ENSG00000166501	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa04010	MAPK signaling pathway
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa04260	Cardiac muscle contraction
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa04261	Adrenergic signaling in cardiomyocytes
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa05410	Hypertrophic cardiomyopathy
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa05412	Arrhythmogenic right ventricular cardiomyopathy
CDS	(RefSeq) calcium voltage-gated channel auxiliary subunit gamma 3		10368	ENSG00000006116	hsa05414	Dilated cardiomyopathy
CDS	(RefSeq) Rho GTPase activating protein 17		55114	ENSG00000140750	hsa04530	Tight junction
CDS	(RefSeq) aquaporin 8		343	ENSG00000103375	hsa04976	Bile secretion
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04060	Cytokine-cytokine receptor interaction
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04630	JAK-STAT signaling pathway
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04640	Hematopoietic cell lineage
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04658	Th1 and Th2 cell differentiation
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa04659	Th17 cell differentiation
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa05200	Pathways in cancer
CDS	(RefSeq) interleukin 4 receptor		3566	ENSG00000077238	hsa05321	Inflammatory bowel disease
CDS	(RefSeq) interleukin 21 receptor		50615	ENSG00000103522	hsa04060	Cytokine-cytokine receptor interaction
CDS	(RefSeq) interleukin 21 receptor		50615	ENSG00000103522	hsa04630	JAK-STAT signaling pathway
CDS	(RefSeq) interleukin 21 receptor		50615	ENSG00000103522	hsa04659	Th17 cell differentiation
CDS	(RefSeq) interleukin 21 receptor		50615	ENSG00000103522	hsa05321	Inflammatory bowel disease
